,0,1
92,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929375526, 'command': 'SUBS', 'content': [{'key': 'SPY', '8': 16323332, '34': 1728929375322, '38': 1728929375322}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929375526, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00578000', '17': 3}, {'key': 'SPY   241014C00580000', '17': 3}, {'key': 'SPY   241014C00577000', '17': 3}, {'key': 'SPY   241014P00578000', '11': -5.88, '17': 6605}, {'key': 'SPY   241014P00583000', '4': 0.19, '8': 250512, '16': 297, '17': 432, '18': 7}, {'key': 'SPY   241014P00580000', '17': 2909}, {'key': 'SPY   241014P00582000', '11': -1.88}, {'key': 'SPY   241014C00585000', '16': 225, '17': 835}, {'key': 'SPY   241014C00584000', '4': 0.41000000000000003, '8': 266814, '17': 288, '18': 2}, {'key': 'SPY   241014P00584000', '16': 64}, {'key': 'SPY   241014C00581000', '17': 3}]}"
93,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929376548, 'command': 'SUBS', 'content': [{'key': 'SPY', '4': 11, '5': 3, '6': 'Z', '7': 'L', '34': 1728929376408, '37': 1728929376408, '38': 1728929376408, '39': 'BATS', '40': 'LTSE'}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929376548, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00578000', '16': 7}, {'key': 'SPY   241014C00580000', '16': 7}, {'key': 'SPY   241014P00575000', '8': 17833, '11': -8.88, '18': 1}, {'key': 'SPY   241014P00578000', '16': 8656, '17': 6791}, {'key': 'SPY   241014P00583000', '8': 250521, '16': 255, '17': 416, '18': 9}, {'key': 'SPY   241014C00585000', '8': 170922, '16': 184, '18': 1}, {'key': 'SPY   241014C00584000', '16': 3, '17': 272}, {'key': 'SPY   241014C00583000', '2': 1.04, '4': 1.06, '8': 215198, '11': 0.88, '16': 31, '18': 5}, {'key': 'SPY   241014P00584000', '17': 118}, {'key': 'SPY   241014C00581000', '16': 7}]}"
94,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929377570, 'command': 'SUBS', 'content': [{'key': 'SPY', '4': 4, '5': 11, '6': 'L', '7': 'K', '8': 16323368, '34': 1728929377077, '37': 1728929377077, '38': 1728929377077, '39': 'LTSE', '40': 'EDGX'}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929377570, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00578000', '17': 2}, {'key': 'SPY   241014C00580000', '17': 2}, {'key': 'SPY   241014C00579000', '11': 4.88, '16': 2, '17': 1}, {'key': 'SPY   241014C00577000', '16': 2, '17': 2}, {'key': 'SPY   241014C00576000', '16': 2}, {'key': 'SPY   241014P00576000', '11': -7.88, '16': 3692}, {'key': 'SPY   241014C00575000', '16': 2}, {'key': 'SPY   241014P00577000', '11': -6.88, '16': 3388, '17': 9347}, {'key': 'SPY   241014P00579000', '11': -4.88, '17': 9888}, {'key': 'SPY   241014P00583000', '4': 0.2, '8': 250523, '16': 183, '17': 636, '18': 1}, {'key': 'SPY   241014P00582000', '16': 3298}, {'key': 'SPY   241014C00585000', '16': 230, '17': 732}, {'key': 'SPY   241014C00584000', '4': 0.4, '8': 266815, '17': 285, '18': 1}, {'key': 'SPY   241014C00583000', '16': 30}, {'key': 'SPY   241014C00582000', '2': 1.94, '11': 1.88, '16': 10}, {'key': 'SPY   241014P00584000', '8': 125397, '16': 62, '17': 125, '18': 1}, {'key': 'SPY   241014C00581000', '17': 2}, {'key': 'SPY   241014P00585000', '4': 1.24, '8': 21995, '11': 1.12, '18': 1}]}"
95,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929378592, 'command': 'SUBS', 'content': [{'key': 'SPY', '2': 583.87, '3': 583.87, '5': 12, '6': 'Z', '8': 16323586, '9': 100, '16': 'T', '34': 1728929378422, '35': 1728929378423, '38': 1728929378422, '39': 'BATS', '41': ' '}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929378592, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00578000', '16': 3, '17': 12}, {'key': 'SPY   241014C00580000', '3': 3.92, '16': 3, '17': 7}, {'key': 'SPY   241014C00579000', '17': 7}, {'key': 'SPY   241014C00577000', '3': 6.91, '16': 3, '17': 4}, {'key': 'SPY   241014C00576000', '16': 3}, {'key': 'SPY   241014C00575000', '16': 3}, {'key': 'SPY   241014P00579000', '16': 1381, '17': 9837}, {'key': 'SPY   241014P00583000', '16': 444, '17': 317}, {'key': 'SPY   241014P00580000', '17': 2797}, {'key': 'SPY   241014C00585000', '4': 0.11, '8': 170923, '16': 75, '17': 1186}, {'key': 'SPY   241014C00584000', '17': 332}, {'key': 'SPY   241014C00583000', '16': 3, '17': 12}, {'key': 'SPY   241014C00582000', '2': 1.9100000000000001, '4': 1.94, '8': 81753, '16': 7, '18': 10}, {'key': 'SPY   241014P00584000', '8': 125402, '16': 164, '17': 1}, {'key': 'SPY   241014C00581000', '16': 3, '17': 8}, {'key': 'SPY   241014P00585000', '2': 1.22, '3': 1.27, '16': 21, '17': 21}]}"
96,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929379615, 'command': 'SUBS', 'content': [{'key': 'SPY', '8': 16323587, '16': 'D', '41': 'XADF'}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929379615, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00578000', '11': 5.87, '16': 2}, {'key': 'SPY   241014C00580000', '11': 3.87, '16': 2}, {'key': 'SPY   241014C00579000', '2': 4.83, '11': 4.87, '16': 3}, {'key': 'SPY   241014C00577000', '11': 6.87, '16': 2, '17': 2}, {'key': 'SPY   241014P00579000', '11': -4.87}, {'key': 'SPY   241014P00583000', '11': -0.87, '16': 460}, {'key': 'SPY   241014P00580000', '8': 112267, '11': -3.87, '17': 4401, '18': 1}, {'key': 'SPY   241014P00581000', '11': -2.87, '17': 4132}, {'key': 'SPY   241014C00585000', '11': -1.13, '16': 51, '17': 1495}, {'key': 'SPY   241014C00584000', '11': -0.13}, {'key': 'SPY   241014C00583000', '11': 0.87}, {'key': 'SPY   241014C00582000', '4': 1.9500000000000002, '8': 81755, '11': 1.87, '16': 6, '18': 1}, {'key': 'SPY   241014C00581000', '11': 2.87}, {'key': 'SPY   241014P00585000', '11': 1.13, '17': 62}]}"
97,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929380637, 'command': 'SUBS', 'content': [{'key': 'SPY', '6': 'P', '8': 16323692, '16': 'P', '34': 1728929380357, '38': 1728929380357, '39': 'ARCX', '41': 'ARCX'}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929380637, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00578000', '16': 3, '17': 7}, {'key': 'SPY   241014C00580000', '16': 3, '17': 3}, {'key': 'SPY   241014C00577000', '16': 3, '17': 4}, {'key': 'SPY   241014P00575000', '11': -8.87, '16': 3255}, {'key': 'SPY   241014P00583000', '4': 0.19, '8': 250553, '16': 462, '18': 29}, {'key': 'SPY   241014P00580000', '17': 2797}, {'key': 'SPY   241014P00582000', '8': 248472, '11': -1.87, '17': 598, '18': 3}, {'key': 'SPY   241014C00585000', '8': 170928, '16': 111, '17': 1352}, {'key': 'SPY   241014C00584000', '4': 0.41000000000000003, '8': 266822, '17': 284, '18': 5}, {'key': 'SPY   241014C00583000', '16': 20}, {'key': 'SPY   241014C00582000', '16': 10}, {'key': 'SPY   241014P00584000', '11': 0.13, '16': 163}, {'key': 'SPY   241014C00581000', '17': 3}, {'key': 'SPY   241014P00585000', '17': 21}]}"
98,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929381660, 'command': 'SUBS', 'content': [{'key': 'SPY', '3': 583.865, '6': 'Z', '8': 16323847, '16': 'D', '34': 1728929381263, '35': 1728929381262, '38': 1728929381263, '39': 'BATS', '41': 'XADF'}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929381660, 'command': 'SUBS', 'content': [{'key': 'SPY   241014P00583000', '8': 250564, '11': -0.865, '16': 424, '18': 5}, {'key': 'SPY   241014C00585000', '11': -1.135, '17': 1358}, {'key': 'SPY   241014C00583000', '8': 215199, '11': 0.865, '18': 1}, {'key': 'SPY   241014P00584000', '4': 0.53, '8': 125403, '11': 0.135}, {'key': 'SPY   241014P00585000', '17': 61}]}"
99,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929382682, 'command': 'SUBS', 'content': [{'key': 'SPY', '8': 16323848}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929382682, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00578000', '11': 5.865, '17': 3}, {'key': 'SPY   241014C00579000', '11': 4.865, '17': 3}, {'key': 'SPY   241014C00577000', '11': 6.865, '17': 3}, {'key': 'SPY   241014P00583000', '4': 0.2, '8': 250629, '16': 256, '17': 338, '18': 8}, {'key': 'SPY   241014P00582000', '8': 248474, '11': -1.865, '18': 2}, {'key': 'SPY   241014C00585000', '16': 55, '17': 1124}, {'key': 'SPY   241014C00584000', '11': -0.135}, {'key': 'SPY   241014C00583000', '16': 30}, {'key': 'SPY   241014C00582000', '11': 1.865, '16': 73}, {'key': 'SPY   241014P00584000', '4': 0.54, '8': 125413, '18': 10}, {'key': 'SPY   241014C00581000', '11': 2.865}, {'key': 'SPY   241014P00585000', '11': 1.135, '17': 62}]}"
100,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929383705, 'command': 'SUBS', 'content': [{'key': 'SPY', '2': 583.88, '3': 583.87, '8': 16324812, '34': 1728929383065, '35': 1728929383044, '37': 1728929383065, '38': 1728929383063}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929383705, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00578000', '11': 5.87}, {'key': 'SPY   241014C00580000', '17': 2}, {'key': 'SPY   241014C00579000', '11': 4.87, '16': 7}, {'key': 'SPY   241014C00577000', '3': 6.92, '11': 6.87}, {'key': 'SPY   241014P00579000', '16': 1447, '17': 9888}, {'key': 'SPY   241014P00583000', '11': -0.87, '16': 183, '17': 446}, {'key': 'SPY   241014P00582000', '11': -1.87, '16': 3220}, {'key': 'SPY   241014C00585000', '4': 0.1, '8': 170929, '11': -1.13, '16': 233}, {'key': 'SPY   241014C00584000', '11': -0.13, '17': 183}, {'key': 'SPY   241014C00583000', '3': 1.08, '11': 0.87, '16': 76}, {'key': 'SPY   241014C00582000', '11': 1.87, '17': 80}, {'key': 'SPY   241014P00584000', '4': 0.53, '8': 125418, '11': 0.13, '16': 109, '17': 108, '18': 5}, {'key': 'SPY   241014C00581000', '11': 2.87}, {'key': 'SPY   241014P00585000', '2': 1.21, '3': 1.26, '11': 1.13, '16': 30}]}"
101,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929384727, 'command': 'SUBS', 'content': [{'key': 'SPY', '2': 583.87, '3': 583.865, '4': 5, '5': 11, '6': 'L', '7': 'T', '8': 16324922, '34': 1728929383973, '35': 1728929384084, '37': 1728929383973, '38': 1728929383827, '39': 'LTSE', '40': ' '}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929384727, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00580000', '17': 3}, {'key': 'SPY   241014C00579000', '16': 3}, {'key': 'SPY   241014P00577000', '8': 31633, '11': -6.87, '18': 7}, {'key': 'SPY   241014P00579000', '11': -4.865, '16': 1401}, {'key': 'SPY   241014P00583000', '11': -0.865, '16': 305, '17': 348}, {'key': 'SPY   241014P00580000', '16': 7891, '17': 2780}, {'key': 'SPY   241014P00582000', '4': 0.07, '8': 248481, '11': -1.865, '18': 7}, {'key': 'SPY   241014P00581000', '8': 121694, '18': 1}, {'key': 'SPY   241014C00585000', '11': -1.135, '16': 164}, {'key': 'SPY   241014C00584000', '4': 0.4, '8': 266823, '11': -0.135, '17': 259, '18': 1}, {'key': 'SPY   241014C00583000', '16': 30, '17': 79}, {'key': 'SPY   241014C00582000', '11': 1.865}, {'key': 'SPY   241014P00584000', '8': 125424, '16': 163, '17': 1}, {'key': 'SPY   241014P00585000', '2': 1.22, '4': 1.22, '8': 21996, '11': 1.135, '16': 21, '17': 21}]}"
102,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929385750, 'command': 'SUBS', 'content': [{'key': 'SPY', '3': 583.8601, '4': 4, '5': 12, '6': 'P', '7': 'K', '8': 16325024, '34': 1728929385385, '35': 1728929384947, '37': 1728929385385, '38': 1728929385384, '39': 'ARCX', '40': 'EDGX'}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929385750, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00578000', '11': 5.8601, '17': 7}, {'key': 'SPY   241014C00579000', '11': 4.8601, '17': 7}, {'key': 'SPY   241014C00577000', '3': 6.91, '11': 6.8601, '17': 4}, {'key': 'SPY   241014P00575000', '11': -8.865, '16': 3354}, {'key': 'SPY   241014P00579000', '4': 0.03, '8': 56858, '11': -4.8601, '16': 1431, '17': 9816, '18': 1}, {'key': 'SPY   241014P00583000', '4': 0.19, '8': 250631, '11': -0.8601000000000001, '17': 327, '18': 2}, {'key': 'SPY   241014P00582000', '4': 0.08, '8': 248482, '11': -1.8601, '16': 3330, '18': 1}, {'key': 'SPY   241014C00585000', '4': 0.11, '8': 170930, '11': -1.1399, '16': 28, '17': 1411}, {'key': 'SPY   241014C00584000', '4': 0.41000000000000003, '8': 266824, '11': -0.1399}, {'key': 'SPY   241014C00583000', '2': 1.05, '3': 1.07, '4': 1.07, '8': 215209, '11': 0.8601000000000001, '16': 20, '17': 20, '18': 10}, {'key': 'SPY   241014C00582000', '11': 1.8601, '16': 26}, {'key': 'SPY   241014P00584000', '11': 0.1399, '16': 183}]}"
103,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929386772, 'command': 'SUBS', 'content': [{'key': 'SPY', '2': 583.88, '3': 583.87, '4': 11, '5': 11, '6': 'L', '7': 'L', '8': 16325437, '9': 200, '34': 1728929385907, '35': 1728929385902, '37': 1728929385907, '38': 1728929385903, '39': 'LTSE', '40': 'LTSE'}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929386772, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00578000', '11': 5.87, '17': 3}, {'key': 'SPY   241014C00580000', '17': 1}, {'key': 'SPY   241014C00579000', '11': 4.87, '17': 3}, {'key': 'SPY   241014C00577000', '11': 6.87, '17': 2}, {'key': 'SPY   241014C00576000', '11': 7.87}, {'key': 'SPY   241014C00575000', '11': 8.87}, {'key': 'SPY   241014P00579000', '11': -4.87, '17': 13959}, {'key': 'SPY   241014P00583000', '11': -0.87, '16': 297, '17': 431}, {'key': 'SPY   241014P00582000', '4': 0.07, '8': 248483, '11': -1.87, '16': 3206}, {'key': 'SPY   241014C00585000', '8': 170931, '11': -1.13, '16': 255, '17': 1124}, {'key': 'SPY   241014C00584000', '4': 0.4, '8': 267025, '11': -0.13, '16': 60, '17': 183, '18': 200}, {'key': 'SPY   241014C00583000', '11': 0.87, '17': 1}, {'key': 'SPY   241014C00582000', '11': 1.87, '16': 73, '17': 78}, {'key': 'SPY   241014P00584000', '4': 0.54, '8': 125431, '11': 0.13, '16': 109, '17': 134, '18': 3}, {'key': 'SPY   241014P00585000', '11': 1.13, '16': 1}]}"
104,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929387796, 'command': 'SUBS', 'content': [{'key': 'SPY', '2': 583.87, '3': 583.8798, '4': 7, '7': 'Z', '8': 16325688, '16': 'V', '34': 1728929387505, '35': 1728929387223, '37': 1728929387499, '38': 1728929387505, '40': 'BATS', '41': 'IEGX'}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929387796, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00578000', '11': 5.8798}, {'key': 'SPY   241014C00580000', '3': 3.93, '11': 3.8798, '17': 7}, {'key': 'SPY   241014C00579000', '11': 4.8798}, {'key': 'SPY   241014C00577000', '3': 6.92, '11': 6.8798, '17': 7}, {'key': 'SPY   241014C00576000', '11': 7.8798}, {'key': 'SPY   241014P00575000', '11': -8.8798}, {'key': 'SPY   241014P00576000', '11': -7.8798, '16': 3715}, {'key': 'SPY   241014C00575000', '11': 8.8798}, {'key': 'SPY   241014P00578000', '11': -5.8798, '16': 8875, '17': 7056}, {'key': 'SPY   241014P00577000', '11': -6.8798, '16': 3578, '17': 9300}, {'key': 'SPY   241014P00579000', '11': -4.8798, '16': 1475, '17': 9718}, {'key': 'SPY   241014P00583000', '4': 0.2, '8': 250639, '11': -0.8798, '16': 305, '17': 349, '18': 8}, {'key': 'SPY   241014P00580000', '11': -3.8798, '16': 7815, '17': 3901}, {'key': 'SPY   241014P00582000', '11': -1.8798, '16': 3214, '17': 591}, {'key': 'SPY   241014P00581000', '11': -2.8798, '16': 3358, '17': 4381}, {'key': 'SPY   241014C00585000', '11': -1.1202, '16': 144, '17': 1030}, {'key': 'SPY   241014C00584000', '8': 267067, '11': -0.1202, '16': 2, '17': 203, '18': 10}, {'key': 'SPY   241014C00583000', '3': 1.08, '11': 0.8798, '17': 50}, {'key': 'SPY   241014C00582000', '11': 1.8798}, {'key': 'SPY   241014P00584000', '2': 0.54, '3': 0.55, '11': 0.1202, '16': 3, '17': 207}, {'key': 'SPY   241014C00581000', '11': 2.8798}, {'key': 'SPY   241014P00585000', '2': 1.21, '11': 1.1202, '16': 51}]}"
105,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929388819, 'command': 'SUBS', 'content': [{'key': 'SPY', '3': 583.86, '4': 11, '5': 1, '6': 'T', '7': 'L', '8': 16325801, '9': 100, '16': 'D', '34': 1728929388153, '35': 1728929388591, '37': 1728929388153, '38': 1728929388153, '39': ' ', '40': 'LTSE', '41': 'XADF'}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929388819, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00580000', '17': 3}, {'key': 'SPY   241014C00577000', '17': 3}, {'key': 'SPY   241014P00578000', '16': 8860, '17': 5282}, {'key': 'SPY   241014P00577000', '16': 3259, '17': 9279}, {'key': 'SPY   241014P00583000', '16': 255}, {'key': 'SPY   241014P00580000', '16': 7819, '17': 3043}, {'key': 'SPY   241014P00582000', '16': 3335}, {'key': 'SPY   241014P00581000', '4': 0.05, '8': 121698, '17': 4098, '18': 4}, {'key': 'SPY   241014C00585000', '16': 173}, {'key': 'SPY   241014C00584000', '4': 0.41000000000000003, '8': 267068, '16': 31, '17': 193, '18': 1}, {'key': 'SPY   241014C00583000', '17': 25}, {'key': 'SPY   241014P00584000', '2': 0.53, '16': 259, '17': 204}, {'key': 'SPY   241014P00585000', '4': 1.24, '8': 22001, '16': 30, '18': 5}]}"
106,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929389842, 'command': 'SUBS', 'content': [{'key': 'SPY', '1': 583.87, '2': 583.88, '3': 583.87, '4': 4, '5': 5, '6': 'Z', '7': 'Z', '8': 16325909, '34': 1728929389497, '35': 1728929388914, '37': 1728929388914, '38': 1728929389497, '39': 'BATS', '40': 'BATS'}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929389842, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00578000', '11': 5.87, '16': 7}, {'key': 'SPY   241014C00580000', '11': 3.87, '16': 7}, {'key': 'SPY   241014C00579000', '11': 4.87, '16': 7}, {'key': 'SPY   241014C00577000', '11': 6.87}, {'key': 'SPY   241014C00576000', '11': 7.87}, {'key': 'SPY   241014C00575000', '11': 8.87}, {'key': 'SPY   241014P00578000', '11': -5.87, '17': 7069}, {'key': 'SPY   241014P00583000', '11': -0.87, '16': 178, '17': 399}, {'key': 'SPY   241014P00582000', '11': -1.87}, {'key': 'SPY   241014P00581000', '4': 0.04, '8': 121723, '11': -2.87, '18': 25}, {'key': 'SPY   241014C00585000', '11': -1.13, '16': 275}, {'key': 'SPY   241014C00584000', '4': 0.4, '8': 267073, '11': -0.13, '16': 89, '17': 183, '18': 5}, {'key': 'SPY   241014C00583000', '11': 0.87, '16': 30, '17': 20}, {'key': 'SPY   241014C00582000', '11': 1.87, '17': 79}, {'key': 'SPY   241014P00584000', '3': 0.54, '11': 0.13, '16': 211, '17': 174}, {'key': 'SPY   241014C00581000', '11': 2.87, '16': 7}, {'key': 'SPY   241014P00585000', '11': 1.13, '16': 21, '17': 62}]}"
107,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929390865, 'command': 'SUBS', 'content': [{'key': 'SPY', '8': 16325997, '16': 'V', '34': 1728929390401, '37': 1728929390401, '38': 1728929390401, '41': 'IEGX'}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929390865, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00579000', '2': 4.84, '16': 4}, {'key': 'SPY   241014C00577000', '16': 7}, {'key': 'SPY   241014P00578000', '16': 8867, '17': 6578}, {'key': 'SPY   241014P00579000', '11': -4.87, '17': 9479}, {'key': 'SPY   241014P00583000', '16': 258, '17': 456}, {'key': 'SPY   241014P00580000', '11': -3.87, '16': 7800, '17': 2843}, {'key': 'SPY   241014P00582000', '4': 0.08, '8': 248484, '16': 3214}, {'key': 'SPY   241014C00585000', '16': 286, '17': 668}, {'key': 'SPY   241014C00584000', '17': 182}, {'key': 'SPY   241014C00583000', '17': 12}, {'key': 'SPY   241014C00582000', '17': 21}, {'key': 'SPY   241014P00584000', '8': 125432, '16': 205, '18': 1}, {'key': 'SPY   241014C00581000', '3': 2.95}, {'key': 'SPY   241014P00585000', '2': 1.2, '16': 62}]}"
108,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929391888, 'command': 'SUBS', 'content': [{'key': 'SPY', '1': 583.88, '2': 583.9, '3': 583.89, '5': 18, '6': 'P', '7': 'K', '8': 16326432, '16': 'T', '34': 1728929391651, '35': 1728929391648, '37': 1728929391648, '38': 1728929391651, '39': 'ARCX', '40': 'EDGX', '41': ' '}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929391888, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00578000', '11': 5.88, '17': 2}, {'key': 'SPY   241014C00580000', '11': 3.88, '16': 12, '17': 2}, {'key': 'SPY   241014C00579000', '11': 4.88, '17': 2}, {'key': 'SPY   241014C00577000', '11': 6.88, '17': 2}, {'key': 'SPY   241014C00576000', '11': 7.88}, {'key': 'SPY   241014C00575000', '11': 8.88}, {'key': 'SPY   241014P00578000', '17': 6126}, {'key': 'SPY   241014P00579000', '17': 9676}, {'key': 'SPY   241014P00583000', '11': -0.89, '16': 177, '17': 598}, {'key': 'SPY   241014P00580000', '16': 7815, '17': 3471}, {'key': 'SPY   241014P00582000', '11': -1.88}, {'key': 'SPY   241014C00585000', '8': 170932, '11': -1.12, '16': 273, '17': 652}, {'key': 'SPY   241014C00584000', '11': -0.11, '16': 200, '17': 116}, {'key': 'SPY   241014C00583000', '8': 215210, '11': 0.88, '16': 91, '17': 1, '18': 1}, {'key': 'SPY   241014C00582000', '11': 1.8900000000000001, '16': 80, '17': 3}, {'key': 'SPY   241014P00584000', '11': 0.12, '16': 150}, {'key': 'SPY   241014C00581000', '11': 2.89, '16': 12}, {'key': 'SPY   241014P00585000', '11': 1.12, '16': 12}]}"
109,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929392910, 'command': 'SUBS', 'content': [{'key': 'SPY', '1': 583.89, '2': 583.91, '3': 583.9, '5': 11, '6': 'L', '7': 'Z', '8': 16327041, '16': 'D', '34': 1728929392538, '35': 1728929392450, '37': 1728929392462, '38': 1728929392538, '39': 'LTSE', '40': 'BATS', '41': 'XADF'}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929392910, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00578000', '2': 5.84, '3': 5.94, '11': 5.9}, {'key': 'SPY   241014C00580000', '2': 3.85, '3': 3.94, '11': 3.9, '16': 9, '17': 1}, {'key': 'SPY   241014C00579000', '2': 4.85, '3': 4.94, '11': 4.9, '16': 7}, {'key': 'SPY   241014C00577000', '2': 6.84, '3': 6.94, '11': 6.9, '17': 3}, {'key': 'SPY   241014C00576000', '11': 7.9, '16': 7, '17': 10}, {'key': 'SPY   241014P00575000', '11': -8.9, '16': 1601}, {'key': 'SPY   241014P00576000', '11': -7.9, '16': 3691}, {'key': 'SPY   241014C00575000', '11': 8.9, '16': 5, '17': 12}, {'key': 'SPY   241014P00578000', '11': -5.9, '16': 8911, '17': 5297}, {'key': 'SPY   241014P00577000', '11': -6.9, '16': 3080, '17': 9300}, {'key': 'SPY   241014P00579000', '11': -4.9, '16': 1292, '17': 13659}, {'key': 'SPY   241014P00583000', '11': -0.9, '16': 10, '17': 680}, {'key': 'SPY   241014P00580000', '11': -3.9, '16': 7684, '17': 3977}, {'key': 'SPY   241014P00582000', '11': -1.9, '16': 2637, '17': 606}, {'key': 'SPY   241014P00581000', '11': -2.9, '16': 3298, '17': 4469}, {'key': 'SPY   241014C00585000', '8': 170933, '11': -1.1, '16': 386, '17': 525}, {'key': 'SPY   241014C00584000', '2': 0.41000000000000003, '3': 0.42, '11': -0.1, '16': 114, '17': 123}, {'key': 'SPY   241014C00583000', '2': 1.06, '4': 1.06, '8': 215212, '11': 0.9, '16': 115}, {'key': 'SPY   241014C00582000', '2': 1.92, '3': 2, '11': 1.9, '16': 73, '17': 30}, {'key': 'SPY   241014P00584000', '2': 0.52, '3': 0.53, '4': 0.52, '8': 125583, '11': 0.1, '16': 21, '17': 180}, {'key': 'SPY   241014C00581000', '2': 2.88, '3': 2.96, '11': 2.9, '16': 7, '17': 1}, {'key': 'SPY   241014P00585000', '2': 1.19, '3': 1.24, '11': 1.1, '16': 21}]}"
110,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929393933, 'command': 'SUBS', 'content': [{'key': 'SPY', '8': 16327251, '35': 1728929392914}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929393933, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00578000', '2': 5.85}, {'key': 'SPY   241014C00580000', '2': 3.86, '3': 3.95, '16': 7, '17': 2}, {'key': 'SPY   241014C00577000', '16': 11}, {'key': 'SPY   241014P00575000', '16': 3251}, {'key': 'SPY   241014P00579000', '4': 0.02, '8': 56860, '16': 1128, '17': 13999, '18': 2}, {'key': 'SPY   241014P00583000', '8': 250649, '17': 834, '18': 1}, {'key': 'SPY   241014C00584000', '4': 0.42, '8': 267078, '16': 66, '18': 3}, {'key': 'SPY   241014C00583000', '16': 78}, {'key': 'SPY   241014C00582000', '2': 1.94}, {'key': 'SPY   241014P00584000', '17': 197}]}"
111,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929394956, 'command': 'SUBS', 'content': [{'key': 'SPY', '8': 16327265}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929394956, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00579000', '2': 4.86, '16': 4}, {'key': 'SPY   241014C00577000', '2': 6.85, '16': 7}, {'key': 'SPY   241014P00575000', '16': 1600}, {'key': 'SPY   241014C00575000', '16': 7}, {'key': 'SPY   241014P00579000', '16': 1103}, {'key': 'SPY   241014P00583000', '4': 0.19, '8': 250651, '17': 1260, '18': 2}, {'key': 'SPY   241014C00585000', '8': 170934}, {'key': 'SPY   241014C00584000', '4': 0.41000000000000003, '8': 267080, '16': 114, '17': 144, '18': 1}, {'key': 'SPY   241014C00583000', '4': 1.07, '8': 215213}, {'key': 'SPY   241014P00584000', '17': 180}, {'key': 'SPY   241014C00581000', '3': 2.9699999999999998, '17': 2}]}"
